jobkey,position,jobtitle,company,location,date,description
64054c34086f689f,business intelligence analyst,Business Intelligence Analyst,Schenkel Personal Partner,Hamburg,2019-12-23,"     Unser Klient ist ein erfolgreiches, weltweit agierendes Unternehmen der Life-Science-Branche und führt Laboranalysen für seine Kundschaft aus der Industrie, dem Handel und den Kommunen durch. Das Unternehmen beschäftigt mehr als 38.000 Mitarbeitern an über 400 Standorten. 
  
Aufgaben  
 
 Erweiterung der Data Warehouse-Infrastruktur (ETL-Prozesse und Standardreports) und Sicherstellung des Betriebs mithilfe von Microsoft SQL Server 
 Aufnahme, Analyse und Spezifizierung von Business Requirements für die interen Softwaresysteme 
 Entwicklung von Analysen und Reports in komplexen Datenmodellen aus operativen Systemen 
 Durchführung von ad-hoc-Analysen aus dem Data Warehouse Systemen und Bereitstellung der Datenselektionen zur weiteren Verarbeitung 
 Konzeptionierung von funktionalen und nicht-funktionalen Anforderungen an neue MS BI-Lösungen 
 Sicherung der Datenqualität durch Checks des vollständigen Datenflusses und Maßnahmenergreifung um Fall von Abweichungen 
 Bericht an die Teamleitung 
 
  Qualifikationen  
 
 Sie verfügen über ein Studium der Informatik, Wirtschaftsinformatik oder über einen vergleichbaren Studiengang; oder eine Berufsausbildung im IT-Umfeld; alternativ verfügen Sie über das entsprechende praktische Know-how 
 Mehrjährige Erfahrung in der Beschreibung von Software-Entwicklungsanforderungen und -prozessen 
 Know-how in der Entwicklung von Data Warehouse-Prozessen sowie dem Betrieb von datenbasierten Systemen 
 Sicherer Umgang mit dem Microsoft SQL Server 2012, insbesondere SSRS und SSIS 
 Ausgeprägte konzeptionelle und analytische Fähigkeiten, hohe Eigeninitiative und zielorientiertes Arbeiten 
 Fließende Kommunikationsfähigkeiten in Deutsch und gute Englischkenntnisse 
 
  Haben wir Ihr Interesse geweckt?  
Dann würden wir uns über Ihre Bewerbung freuen. 
Ihren Lebenslauf benötigen wir in diesem Fall auf Deutsch. 
 
Schenkel Personal Partner, Schützenstr. 1-3 in 50126 Bergheim/Köln; 
 
Ihre Ansprechpartner sind Frau Jessica Naser und Herr Olaf Schenkel, bewerbung@schenkelpersonal.de, Tel. + 49 (0) 2271-6793-050 
 
Ihre Daten werden bei uns diskret und vertraulich behandelt und nur nach expliziter Zustimmung Ihrerseits an einen Klienten weitergeleitet.   
 Schenkel Personal Partner   -  
 vor 30+ Tagen   "
18138b96c038e218,business intelligence analyst,Business Intelligence Analyst (m/w/d),Visser van Baars Germany,Düsseldorf,2019-12-23,"    Standort: Düsseldorf   
  
 Für unseren Kunden, einen internationalen Finanzdienstleister, suchen wir zum nächstmöglichen Zeitpunkt einen Business Intelligence Analyst (m/w/d) für den Standort in Düsseldorf.  
  
 Als Business Intelligence Analyst (m/w/d) konzipieren Sie anspruchsvolle BI- und Schnittstellenlösungen für unsere internen und externen Kunden.  
  
  Aufgaben:
    Analyse komplexer Geschäftsprozesse und betriebswirtschaftliche Problemstellungen zur Erstellung fundierter Konzepte 
 Konzeption und Integration diverser Reporting-Tools sowie den Aufbau von Dashboards 
 Erstellung von Ad-Hoc-Reports und Weiterentwicklung der Standard-Reports 
 Unterstützung bei der Datenaufbereitung für die Datenanalyse (SQL) 
 IT-Betreuung und Unterstützung der Endwanwender, sowie Ansprechpartner für interne und externe Fachbereiche  
 
    Anforderung:
    Idealerweise erfolgreich abgeschlossenes Studium der Wirtschaftswissenschaften / Wirtschaftsinformatik oder vergleichbar 
 Erfahrung mit Reportingtools sowie Verständnis für Datenbanken / Datenstrukturen 
 Sehr gute Kenntnisse in der Aufbereitung und Visualisierung von Daten (mit z.B. Tableau) 
 Sehr gute Deutsch- und Englischkenntnisse in Wort und Schrift 
 Analytische Denkweise und hohe Problemlösungsfähigkeiten 
 Verantwortungsbewusstsein, Zuverlässigkeit und Belastbarkeit  
 
    Benefits:
    Spannende Position in einem dynamischen Umfeld 
 Leistungsorientierte Vergütung sowie entsprechende Sozialleistungen 
 Flexible Arbeitszeiten und gute Vereinbarkeit von Berufs- und Privatleben 
 Individuelle Weiterbildungsmöglichkeiten 
 Dynamisches, motiviertes und internationales Team  
 
   Sehen Sie in der Position des Business Intelligence Analyst (m/w/d) eine neue Herausforderung? Dann freue ich mich über Ihre Bewerbung.   
 Vibe Group   -  
 vor 7 Monaten   "
a20a89ef70138b59,business intelligence analyst,IT Business Intelligence Analyst (m/w/d),Hays,Düsseldorf,2019-12-23,"        Meine Aufgaben
     Aufnahme und Dokumentation von Software-Anforderungen (Requirements functional und nicht functional), Use Cases, Activity Diagrams, Class models) und Dokumentation im SAP Power Designer)
  Koordination von internen Anwendervertretern, Software-Development und externen Partnern/ Softwareanbietern zur Erarbeitung von innovativen Software-Lösungen  
Integration vorhandener als auch neu einzusetzender Software  
Erstellen von Testfällen und Durchführung von Applikations- und Integrationstests  
Beratung und Unterstützung der Anwendervertreter  
           Meine Qualifikationen
     Fundierte Erfahrungen in der Analyse und Umsetzung von BI-Anforderungen sowie der Erstellung von Fachkonzepten  
Praktische Erfahrung im Bereich Datenmanagement, Datenmodellierung, Data Warehousing und ETL-Prozessen sowie der Abfrage von Daten mit SQL  
Erfahrung im Umgang mit einem Business Intelligence Tool, idealerweise MicroStrategy  
Gutes Verständnis von BI-Architekturmustern sowie Kenntnis üblicher Prozessmodellierungsmethoden  
Sehr gute kommunikative Fähigkeiten in Deutsch und Englisch  
           Meine Vorteile
     Eine faszinierende Arbeit in einer internationalen Arbeitsumgebung und viel individuellen proaktiven Gestaltungsspielraum für bevorstehende Projekte
  Eine umfassende Einarbeitung an deinem neuen Arbeitsplatz sowie Weiterbildungsmöglichkeiten durch ein internes Trainingsangebot
  Bei unseren Kunden werden Ideen gehört und besprochen
  Attraktive Rabatte, eine attraktive Vergütung, eine subventionierte Kantine, ein Jobticket und die Möglichkeit im Home-Office zu arbeiten
             Mein Arbeitgeber
    Als modernes Unternehmen mit Sitz in Düsseldorf entwickelt sich unser Mandant ständig weiter und geht dabei immerwieder neue Wege. Sie werden Teil des IT Analysten Teams, bestehend aus Experten sämtlicher Fachrichtungen. Umden anspruchsvollen Herausforderungen jederzeit gerecht zu werden, übernehmen Sie die Verantwortung für die ITBusiness. Für den fachlichen Austausch stehen Kollegen aus der Corporate IT, sowie dem E-Com Hub zur Verfügung.Ich freue mich auf Ihre Bewerbungsunterlagen und stehe bei offenen Fragen jederzeit bereit. 
           Über Hays
   IT-Spezialisten haben gute Karten – denn Hays sucht für Unternehmen aus der Wirtschaft und dem öffentlichen Sektor engagierte Experten, die gerne über den eigenen Tellerrand blicken und an ihren Herausforderungen wachsen. Wir stellen sicher, dass Sie von unserer langjährigen Erfahrung in der IT-Personalvermittlung profitieren und mit uns passende Aufgaben finden – und das völlig kostenfrei für Sie. Registrieren Sie sich und freuen Sie sich auf interessante und passende Projekte und Positionen.
           Mein Kontakt bei Hays
     Mein Ansprechpartner
  
Ali Sojaad Sultani
   Referenznummer
  
439221/1
   Kontakt aufnehmen
  
E-Mail: ali.sojaad.sultani@hays.de        
 Hays   -  
 vor 30+ Tagen   "
f074dbcb0221ad46,business intelligence analyst,Business Intelligence Analyst Prozessmanagement (m/w/d),Westhouse Group GmbH,"Leinfelden-Echterdingen, Stadt",2019-12-23,"    Business Intelligence Analyst Prozessmanagement (m/w/d)  
  Rahmeninformationen  
  Referenz: 120261 
 Standort: Leinfelden 
 Start: 01.12.2019 
   Ihre Qualifikationen  
  Studium im Bereich, Wirtschaftsinformatik, Informatik, Wirtschaftsingenieurwesen oder technisch-orientierte BWL 
 Idealerweise Berufserfahrung im Thema Business Intelligence 
 Erfahrungen und Kenntnisse mit Datenbanken, Microsoft Azure, Tableau, PowerBI, QlikView, oder ähnlichen Lösungen von IBM oder SAP 
 Interesse an Data Science und Big Data 
 Analyse- und Problemlösungsfähigkeit, schnelle Auffassungsgabe, starke Kommunikationsfähigkeiten, sowie eine selbstständige Arbeitsweise 
 Analytisches und innovatives Denkvermögen, sowie ergebnis- und zielorientiertes Handeln 
 Sehr gute Englischkenntnisse in Wort und Schrift 
   Ihre Aufgaben  
  Weiterentwicklung und Implementierung von Business Intelligence Prozessen und Systemen 
 Anforderungs- und Bedarfsanalysen für Digitalisierungsstrategien 
 Erstellung strategischer Konzepte, Prozessberatung und Lösungsangebote 
 Koordination auftragsübergreifender Projekte 
 Leitung und Moderation von Workshops und fachlichen Arbeitsgruppen 
 Erstellung und Implementierung von Datenmodellen 
 Reportentwicklung 
 Weiterentwicklung und Aufbau von strategischen Partnerschaften mit ausgewählten Fachbereichen/Centern 
 Durchführung von Business Intelligence-Lösungen 
 Präsentation der Lösungen und Konzepte auf verschiedenen Hierarchieebenen 
 Erarbeitung von Vorgehensmodellen 
 Aufbau von strategischen Partnerschaften mit ausgewählten Fachbereichen 
   Interessiert?  
 Wir freuen uns auf Ihre aussagekräftigen Bewerbungsunterlagen in elektronischer Form. 
  Ihre Ansprechpartner  
 Aleksandar Draskovic 
Tel.: +49-711-78781316 
Email: a.draskovic@westhouse-engineering.com   
 Westhouse Group GmbH   -  
 vor 30+ Tagen   "
90a5c9ec125fb688,business intelligence analyst,Technical Business Intelligence Analyst (w/m/d),advanced engineering GmbH,Odelzhausen,2019-12-23,"    Suchen Sie die besondere Herausforderung? Wir haben sie!  
 
Die  advanced engineering GmbH  als Personaldienstleister für namhafte Unternehmen aus der Automobilindustrie, der Luft- und Raumfahrt und dem Sondermaschinenbau begleitet Sie als Bewerber und Mitarbeiter mit einer umfassenden Betreuung zu allen Fragen Ihrer Karriere. 
 
Für unseren Kunden, einen internationalen Tier-1 Lieferanten für PKW Insassenkomfort, elektrischer Komponenten und Steckersysteme, suchen wir im Rahmen von Direktvermittlung zum nächstmöglichen Einstieg am  Standort 85235 Odelzhausen  einen 
  
Technical Business Intelligence Analyst (w/m/d)  
  
Ihre Aufgaben:  
 
 Betreuung des Data Warehouse auf Basis von SQL Servern 
 Verantwortung für Datenbanken, System-betrieb, Datenstrukturen, Schnittstellen, ETL Prozesse, Rollenkonzepte, Nutzerrechte im BI Umfeld 
 Erstellung, Erweiterung sowie Unterstützung von Nutzern um Umfeld Data Warehousing und Berichtswesen 
 Konzeption von Lösungen auf Basis von internen Kundenanforderungen 
 Verbesserung der Systemprozesse sowie Erstellung von Dokumentationen 
 Einführung und Verbesserung des Berichtswesens 
 
  Ihr Profil:  
 
 erfolgreich abgeschlossenes Studium im Bereich Informatik, Wirtschaftsinformatik oder vergleichbare Ausbildung mit Weiterbildung 
 profundes Wissen im Umgang mit SQL, MDX sowie mit MS SQL Server 
 Erfahrung in der Konzeptionierung und Realisierung von EDV-Schnittstellen 
 Know-how in den Programmen Visual Studio, Team Foundation Server und ALM 
 Kenntnisse im agilen Projektmanagement sowie betriebswirtschaftliche Grundkenntnisse 
 sichere Deutsch- und Englischkenntnisse    
 advanced engineering GmbH   -  
 vor 7 Monaten   "
952a41d338c4ac55,business intelligence analyst,Business Intelligence Analyst (m/w/d),Antal International,München,2019-12-23,"     Unser Mandant ist eines der führenden Unternehmen auf dem Erlebnismarkt und bereichert mit Kompetenz und Stärke das Leben seiner Kunden. Somit werden weltweite Erlebnisse zu unvergesslichen Momenten – für jeden zu jeder Zeit an jedem Ort. Das wachsende Unternehmen beschäftigt rd. 400 Mitarbeiter und gehört zu einem der größten Medienkonzerne Europas. 
 Zur weiteren Verstärkung am Hauptsitz in München suchen wir aktuell nach einem  
  
  Business Intelligence Analyst (m/w/d)   
  
  Ihre Aufgaben:  
  Analytische Schnittstelle zwischen der Abteilung Business Intelligence und den Abteilungen E-Commerce und Product Management 
 Unterstützung der Data Engineers und der Product Owner beim Aufbau eines konzernweiten Data Warehouses und dessen ständiger Verbesserung 
 Analysieren von Daten aus dem Data Warehouse und Google Analytics 
 Konzeption von Business Cases 
 Unterstützung und Beratung des Bereichs Data Driven E-Commerce bei der Identifikation von Entwicklungspotentialen und der Aufdeckung bestehender Pain Points  
 
 
   Ihr Profil:
    Erfolgreich abgeschlossenes Studium oder vergleichbare Ausbildung 
 Gute Deutsch- und Englischkenntnisse 
 Ausgeprägtes Abstraktionsvermögen und starke Präsentationsfähigkeit 
 Erfahrung im Umgang mit Datenbanken und gängigen Business Intelligence Tools sowie Webanalytics Tools 
 Praxiserfahrung, idealerweise mit SQL-Servern, PowerBI, Google Analytics, SalesForce, SAP oder Azure Cloud  
 
 
   Was wird angeboten?
    Unbefristete Festanstellung 
 Arbeitgeber mit guten individuellen Entwicklungsperspektiven 
 Flexible Arbeitszeiten in kreativer Umgebung 
 Attraktives Gehalt und sehr gute Sozialleistungen 
 Vielseitige Herausforderungen mit großem Gestaltungsspielraum in einer informellen Unternehmenskultur  
 
 
  Bitte senden Sie uns Ihre Bewerbungsunterlagen (Lebenslauf, Zeugnisse)  ausschließlich  über unser  Online-Stellenportal ( https://antalfmcg.catsone.com/careers/7875-Antal-International-Nurnberg/jobs/12879679-Business-Intelligence-Analyst-mwd) zu. Bewerbungen, die wir per Email erhalten, können leider nicht berücksichtigt werden.  
  
 Bei Fragen stehen wir Ihnen jederzeit gerne zur Verfügung: 
  ANTAL INTERNATIONAL PERSONALBERATUNG  
 Herr Andreas Dürr, E-Mail: aduerr@antal.com, Tel.: 0911 590 596 44     
 Antal International   -  
 vor 30+ Tagen   "
d71e6fb1de5f94c6,bi analyst,BI Analyst (f/m/d),Fitogram GmbH,Köln,2019-12-23,"  Founded in 2013 in Cologne, Fitogram provides software solution for thousands of fitness professionals across Europe. Our software helps manage services such as online booking, customer management, payments and accounting. We take pride in building software enjoyable to use.  Our latest product FitogramPro, links the marketplace with a SaaS solution for customer, course and appointment management and thus offers an all-in-one solution. For the first time ever, fitness providers have the opportunity to manage and win customers within one single platform.  Our international, enthusiastic and lively team awaits you in the heart of Cologne. Let’s revolutionize the sports market together!   About the role   We are looking for a  Business Intelligence Analyst (f/m/d)  who will be an essential part of our international team and will have the possibility to learn in a fast growing start-up environment in the heart of Cologne.   Your tasks    You provide business-critical insights using analytics, ensure cross-functional alignment of goals and execution, and help teams drive strategic partnerships and new initiatives forward.  You stay focused on aligning the highest-level company priorities with effective day-to-day operations, and help evolve early-stage ideas into future-growth initiatives  You will use an analytical, data-driven approach to drive a deep understanding of our fast-changing business, provide insights that will translate directly to accelerated business growth, and improve the ability of Fitogram to operate at scale while simultaneously delighting our customers.  Additionally, you will partner with our cross-functional teams to identify the insights and intelligence they require to understand, manage, and grow their projects and develop solutions to deliver their requirements at scale.  In this role, you will also provide analytical thought leadership to our leaders, delivering insights that enable them to make sound decisions about where to invest Product, Sales, and Marketing efforts.    Requirements    You have at least one year of working experience as an analyst or in a data team  You are a good communicator and enjoy supporting others with data  You enjoy learning and are willing to actively invest time towards your professional development  You are interested in data science and are passionate about applying it to real life  Any programming experience is a plus    What you can expect from us    The opportunity to steer the data usage of Fitogram  Working with a highly motivated and international data team with the standard open source stack (sql, python, docker, airflow, metabase) in an agile process  Data science in action and the chance to conduct advanced analyses to drive business  Knowledge sharing and learning opportunities in an open data culture  A flat hierarchy that offers a lot of self-responsibility, as well as opportunities for you to evolve and shape the company  Regular team events, free drinks and snacks  An Urban Sports Club L-Membership    We are looking forward to you application (with CV, motviation letter, salary expectations and possible start date) through the following link:     https://fitogram-jobs.personio.de/job/156973   Art der Stelle: Vollzeit  
 vor 30+ Tagen  "
2aac595cf260a0f3,bi analyst,Lead BI Analyst (m/f/d),Raisin GmbH,Berlin,2019-12-23,"   Your Responsibilities:    BI Analysts are the go-to people when a topic needs to be broken down into its components, articulated quantitatively and result in a measurable course of action. Tasks include ad-hoc analyses for internal and external stakeholders at various levels, setting up tests to quantify changes in customer-facing communication, taking central roles in numerous ongoing projects. A BI analyst is the go-to person when no one else is able to formulate, analyze, or answer a question, using the right tools for the job.   Building and leading a team of analysts, imparting technical knowledge and driving everyone on the team towards high-quality results in their individual work  Organizing analytics efforts within the BI team towards top value projects  Being involved in different projects simultaneously, delegating tasks where necessary, and handling topics where more experience is needed  Dealing with high-level stakeholder analyses personally, or organize with a team member to deliver equally valuable results  Finding new inroads using our data for the creation of value in the organization, be it new avenues of growth, cost-saving opportunities or time-saving efforts  Providing mentoring for juniors as well as consulting other business and analytical roles in the company   What the BI team offers:   An amazing team atmosphere, we work hard, having fun doing what we enjoy doing the most  Work with the newest and hottest technologies available like AWS Redshift, Looker, Apache Airflow, Gitlab  Our data-driven management team means that analytics and decisions based on numbers are the norm and not the exception    Your Profile:     Masters degree in a quantitative field (statistics, economics, business administration, or a similar discipline)  Minimum 3 years of work experience in a senior data analyst role (e.g. business analyst, financial analyst, business intelligence analyst or similar)  At least 2 years experience in business intelligence  Strong analytical and quantitative approach to problems  Excellent grasp of Python/R, SQL and Excel for data analysis is a must  Experience using Git, working with merge requests, and other complementary tools is an advantage  Practical experience using reporting tools like Looker, Qlik, Tableau, Redash, Chartio, etc.  Proven record of successfully building and leading teams  Clear communication, giving the right information and asking the right questions, come as a second nature  Knowledge of finance or experience in the financial services industry is a plus    Our Benefits:    Be part of a diverse team of more than 34 different nationalities, who strongly believes in agile cross-functional methods, collaboration and appreciation in our daily work. We are professional and work hard to always be the best in our field. You find us in our open office in beautiful Prenzlauer Berg well connected to public transport and surrounded by a great variety of restaurants and supermarkets.   Relocation and visa support as well as a relocation reimbursement  Personal training budget of 1,700 € and four full training days  Free choice of hardware  Beginner German classes directly at the office and financial support for acquiring a language certificate  Hungry all the time? Breakfast, snacks, daily fresh fruit as well as drinks are provided  Stay up to date at regular townhall sessions with our founders and feel free to ask any kinds of questions  Flexible working hours, home office and 28 vacation days  Enjoy more than 50+ different sports with Urban Sports Club: We subsidize your membership with more than 20 € per month  We offer you a company pension scheme (Betriebliche Altersvorsorge), which we support with 20 %  Enjoy yearly company retreats to exciting European cities and other team events, such as Lunch Lottery, Tech Lunch, Xletix and Raisin Ladies Events   Art der Stelle: Vollzeit, Festanstellung  Berufserfahrung:   Leadership: 2 Jahre (Bevorzugt)  Business Intelligence: 4 Jahre (Erforderlich)   
 vor 30+ Tagen  "
0b105eb7debaf34b,bi analyst,Junior BI Analyst (f/m/x),Bakpax,Berlin,2019-12-23,"      We are looking for someone that loves to gather and transform vast amounts of data into meaningful insights for our clients. You will become an integral member of our data-driven and customer-oriented team and act as the point of contact for our clients in the projects that you will be evolved in. You will be working within the Business Intelligence team together with our Data Analyst and our Big Data Engineer. Upon joining, you will be exposed to Customlytic’s services for clients, getting a sense of what we do and where we are headed, familiarise yourself and then quickly be expected to roll up your sleeves and take action. In addition to that, you will be working in a friendly and modern work atmosphere right in Prenzlauer Berg, one of the liveliest and the most central place in berlin. This is a permanent role.
   Your Responsibilities
    Work with data coming from all kinds of sources (tracking across all relevant platforms, CRM system, customer backend,…) and in all kinds of formats
  Consult our teams on their data needs and serve as a liaison between the marketing/product teams and the data engineering team
  You will be responsible for providing insightful data deep dives and analytical assistance to our client-facing-, business development- and accounting teams
  Understand the challenges that our clients are facing today (and tomorrow)
  Analyzing trends in clients’ data and providing insight and explanation to them to improve their operations, run ad hoc analysis and build data visualizations
  Continue developing our clients’ data warehouse infrastructure with our data engineering team
  Help foster a data-driven culture throughout the whole team and apply best practices
  Design and implement metrics, dashboards, and reports
    Who You Are
    You have gained first experiences working as a business intelligence analyst, BI engineer or financial analyst
  You have obtained an academic degree in Information Systems, Analytics, Economics, Computer Science, Statistics or another similar quantitative field
  Tech savvy and enthusiasm for Customlytic’s line of work and the mobile app/ tech industry
  Outstanding analytical skills and the ability to make reasonable use of the data you are working with for our clients
  Excellent SQL and Tableau or Looker knowledge (first-hand)
  Highly motivated with a commitment to quality and professionalism
  Business-minded and passionate about diving into and making sense of large, diverse datasets
  You work well in a team, as well as independently, and take full ownership of your work
  Digitally savvy (Google Drive + Microsoft Office applications and the ability to quickly adapt to various new third party online tools)
  You will get bonus points for: Agency experience; German language skills; Knowledge of Redshift and/or BigQuery
    Perks: What to Expect
    Being part of a fast-growing company at the heart of the Berlin tech startup scene with an international team, flat hierarchies and open communication
  More than App Store Optimization: We provide the full range of app marketing, product management, and analytics services to clients
  Free coffee, tea, water, fruit and we also offer unlimited pasta &amp; pesto
  Work at a modern office in the heart of Berlin (Prenzlauer Berg) with excellent connections to public transport and many cafés and lunch spots nearby
  Startup culture meets business professionalism: Enjoy all the flexibilities of a startup and become part of a professional team with a proven track record
  Regular team events and an annual company offsite team event
  Join our meetups and mingle with Berlin’s mobile marketing startup scene
    How to Apply
   Eager to work in an international agency with renown brands and to kick-start your career in the Berlin startup scene? Contact us at hr@customlytics.com with your CV and state why you are the right person for the job! Please also include salary expectations and the earliest possible starting date.        
 Bakpax   -  
 vor 5 Tagen  "
9c74978842ed1546,bi analyst,Business Intelligence (BI) Analyst (f/m/x),Bakpax,Berlin,2019-12-23,"      We are looking for someone that loves to gather and transform vast amounts of data into meaningful insights for our clients. You will become an integral member of our data-driven and customer-oriented team and act as the point of contact for our clients in the projects that you will be evolved in. You will be working within the Business Intelligence team together with our Data Analyst and our Big Data Engineer. Upon joining, you will be exposed to Customlytic’s services for clients, getting a sense of what we do and where we are headed, familiarise yourself and then quickly be expected to roll up your sleeves and take action. In addition to that, you will be working in a friendly and modern work atmosphere right in Prenzlauer Berg, one of the liveliest and the most central place in berlin. This is a permanent role.
   Your Responsibilities
    Work with data coming from all kinds of sources (tracking across all relevant platforms, CRM system, customer backend,…) and in all kinds of formats
  Consult our teams on their data needs and serve as a liaison between the marketing/product teams and the data engineering team
  You will be responsible for providing insightful data deep dives and analytical assistance to our client-facing-, business development- and accounting teams
  Understand the challenges that our clients are facing today (and tomorrow)
  Analyzing trends in clients’ data and providing insight and explanation to them to improve their operations, run ad hoc analysis and build data visualizations
  Continue developing our clients’ data warehouse infrastructure with our data engineering team
  Help foster a data-driven culture throughout the whole team and apply best practices
  Design and implement metrics, dashboards, and reports
    Who You Are
    You have 2+ years of experience working as a business intelligence analyst, BI engineer or financial analyst
  You have obtained an academic degree in Information Systems, Analytics, Economics, Computer Science, Statistics or another similar quantitative field
  Tech savvy and enthusiasm for Customlytic’s line of work and the mobile app/ tech industry
  Outstanding analytical skills and the ability to make reasonable use of the data you are working with for our clients
  Excellent SQL and Tableau or Looker knowledge (first-hand)
  Highly motivated with a commitment to quality and professionalism
  Business-minded and passionate about diving into and making sense of large, diverse datasets
  You work well in a team, as well as independently, and take full ownership of your work
  Digitally savvy (Google Drive + Microsoft Office applications and the ability to quickly adapt to various new third party online tools)
  You will get bonus points for: Agency experience; German language skills; Knowledge of Redshift and/or BigQuery
    Perks: What to Expect
    Being part of a fast-growing company at the heart of the Berlin tech startup scene with an international team, flat hierarchies and open communication
  More than App Store Optimization: We provide the full range of app marketing, product management, and analytics services to clients
  Free coffee, tea, water, fruit and we also offer unlimited pasta &amp; pesto
  Work at a modern office in the heart of Berlin (Prenzlauer Berg) with excellent connections to public transport and many cafés and lunch spots nearby
  Startup culture meets business professionalism: Enjoy all the flexibilities of a startup and become part of a professional team with a proven track record
  Regular team events and an annual company offsite team event
  Join our meetups and mingle with Berlin’s mobile marketing startup scene
    How to Apply
   Eager to work in an international agency with renown brands and to kick-start your career in the Berlin startup scene? Contact us at hr@customlytics.com with your CV and state why you are the right person for the job! Please also include salary expectations and the earliest possible starting date.        
 Bakpax   -  
 vor 5 Tagen  "
c77a43658ffb8ceb,bi analyst,BI Analyst – Data Analytics (m/w/d),Project A Ventures,Berlin,2019-12-23," Project A ist der Operational VC, der neben Kapital ein großes Netzwerk und exklusiven Zugang zu einem breiten Spektrum an Services bietet. Der Berliner Investor verwaltet 260 Millionen Euro, mit denen er Technologie-Startups finanziert. Kern von Project A ist das Team aus 100 erfahrenen Experten, die die Portfoliounternehmen operativ unterstützen in Bereichen wie Software Engineering, Digitales Marketing, Design, Kommunikation, Business Intelligence, Sales und Recruiting. Zum Portfolio gehören Unternehmen wie Artisense, Catawiki, Horizn Studios, KRY, LIQID, Spryker, uberall und WorldRemit. Mehr Informationen auf www.project-a.com und auf dem Blog insights.project-a.com.
  
 Wir suchen:  
Ein neues Teammitglied für eines unserer Portfoliounternehmen.
  
Was wird dich herausfordern?
  
 
 Spezifikation und Umsetzung der Anforderungen für die Data &amp; Analytics System- und Anwendungslandschaft (DWH, BI Reporting, BI SelfService, Digital Analytics, Data Products, etc.) 
 Entwicklung von Standards für Datenerfassung, Datenweiterverarbeitung, Analysen, Reports und Dashboards 
 Konzeption und Weiterentwicklung der Datenerfassung mit Digital Analytics Tools (Google Analytics, Google Tag Manager) 
 Bearbeitung von Adhoc-Anfragen zu Daten und Reports 
 Unterstützung und Schulung anderer Unternehmensbereiche in der Anwendung von BI-Reporting, BI-Self-Service und Digital Analytics Tools 
 Zusammenarbeit mit den Data Engineers als selbstorganisiertes Team mit einem agilen Entwicklungs- und Arbeitsprozess 
 
Welche Eigenschaften tragen zu deinem Erfolg bei?
  
 
 Ein abgeschlossenes Studium mit wirtschaftswissenschaftlichem oder naturwissenschaftlichem Schwerpunkt 
 Mind. 2 Jahre Berufserfahrung im Bereich Data &amp; Analytics/Business Analytics, idealerweise mit Schwerpunkt Business Intelligence in einem E-Commerce-Unternehmen 
 Gute SQL-Kenntnisse und Erfahrung im Umgang mit Datenbanken 
 Erfahrungen mit Datenvisualisierungs-Anwendungen wie Tableau, QlikView, Power BI, Pentaho BA 
 Idealerweise Erfahrung im Umgang mit Digital Analytics Tools, z.B. Google Analytics, Google Tag Manager, BigQuery 
 Interesse und Bereitschaft agil zu arbeiten 
 Teamfähigkeit, Kommunikationsstärke und eine ausgeprägte Hands-On Mentalität 
 Sehr gute Deutsch- und Englischkenntnisse 
 
 Was du von unserem Portfoliounternehmen erwarten kannst:  
 
 Attraktive Vergütung inklusive betrieblicher Altersvorsorge 
 Mitarbeiterangebote wie z.B. Mitarbeiterrabatte von bis zu 50% in unseren Filialen und Werkstätten sowie im eigenen Onlineshop 
 28 Tage Urlaub mit einer Steigerung auf 30 Tage nach 2 Jahren Betriebszugehörigkeit 
 Flexible Arbeitszeiten für eine gute Work-Life-Balance 
 Moderne, lichtdurchflutete Büros direkt am Treptower Park mit vielen Restaurants und Imbissen in unmittelbarer Umgebung 
 Hervorragende Anbindung an öffentliche Verkehrsmittel sowie viele Parkplätze rund um den Standort 
 Individuelle Angebote zur fachlichen sowie persönlichen Weiterentwicklung 
 Regelmäßige Unternehmens- und Teamevents mit tollen Kolleg\*innen 
 Flache Hierarchien mit Duz-Kultur vom Praktikanten bis zum CEO 
 Frisches Obst und Getränke zur freien Verfügung 
 
Lust bekommen, an der Erfolgsstory unseres Portfoliounternehmens mitzuwirken?
  
Wir freuen uns auf deine Onlinebewerbung. 
 Project A Ventures   -  
 vor 3 Tagen   "
